date,ticker,source_symbol,open,high,low,close,adj_close,volume,raw_open,raw_high,raw_low,raw_close,adjustment_factor,source_high,source_low,ohlc_repaired,raw_volume,trades,financial_volume,quotation_factor,bdi_code,market_type,isin,distribution_number,specification,issuer_name,fractional_raw_volume,fractional_trades,fractional_financial_volume,volume_scope
2017-01-02,SANB11,SANB11,29.53,29.95,29.24,29.5,29.5,527416,29.53,29.95,29.24,29.5,1.0,29.95,29.24,0,527416,2779,15641353.19,1,02,010,BRSANBCDAM13,131,UNT,SANTANDER BR,1516,81,45026.19,consolidated_010_020
2017-01-03,SANB11,SANB11,29.9,30.55,29.77,30.55,30.55,1439840,29.9,30.55,29.77,30.55,1.0,30.55,29.77,0,1439840,7847,43517527.42,1,02,010,BRSANBCDAM13,131,UNT,SANTANDER BR,1940,52,58459.42,consolidated_010_020
2017-01-04,SANB11,SANB11,30.15,30.69,30.15,30.69,30.69,1133299,30.15,30.69,30.15,30.69,1.0,30.69,30.15,0,1133299,5122,34620280.96,1,02,010,BRSANBCDAM13,131,UNT,SANTANDER BR,2099,62,63959.96,consolidated_010_020
2017-01-05,SANB11,SANB11,29.51,29.74,28.98,29.46,29.46,1057495,29.51,29.74,28.98,29.46,1.0,29.74,28.98,0,1057495,5461,31139894.06,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,1695,52,49881.06,consolidated_010_020
2017-01-06,SANB11,SANB11,29.46,29.46,28.92,29.33,29.33,816855,29.46,29.46,28.92,29.33,1.0,29.46,28.92,0,816855,4282,23896565.41,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,1055,33,30857.41,consolidated_010_020
2017-01-09,SANB11,SANB11,29.03,29.95,28.6,29.73,29.73,1664487,29.03,29.95,28.6,29.73,1.0,29.95,28.6,0,1664487,5313,48918330.68,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,1987,57,58183.68,consolidated_010_020
2017-01-10,SANB11,SANB11,29.94,30.02,29.5,29.68,29.68,814377,29.94,30.02,29.5,29.68,1.0,30.02,29.5,0,814377,4300,24296440.06,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,1777,57,53012.06,consolidated_010_020
2017-01-11,SANB11,SANB11,30.0,30.04,28.82,29.87,29.87,1331161,30.0,30.04,28.82,29.87,1.0,30.04,28.82,0,1331161,5004,39349051.37,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,1261,46,37340.37,consolidated_010_020
2017-01-12,SANB11,SANB11,30.69,31.59,30.38,31.37,31.37,1766629,30.69,31.59,30.38,31.37,1.0,31.59,30.38,0,1766629,8571,54824155.65,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,3029,103,93833.65,consolidated_010_020
2017-01-13,SANB11,SANB11,31.49,31.69,30.9,31.27,31.27,1156718,31.49,31.69,30.9,31.27,1.0,31.69,30.9,0,1156718,6500,36205179.02,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,1418,52,44272.02,consolidated_010_020
2017-01-16,SANB11,SANB11,31.41,31.9,31.09,31.75,31.75,735426,31.41,31.9,31.09,31.75,1.0,31.9,31.09,0,735426,3328,23305011.12,1,02,010,BRSANBCDAM13,132,UNT EDJ,SANTANDER BR,1026,39,32369.12,consolidated_010_020
2017-01-17,SANB11,SANB11,31.58,32.69,31.26,32.47,32.47,1758056,31.58,32.69,31.26,32.47,1.0,32.69,31.26,0,1758056,8082,56675736.24,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,2856,88,91451.24,consolidated_010_020
2017-01-18,SANB11,SANB11,32.47,32.47,31.12,31.28,31.28,1193833,32.47,32.47,31.12,31.28,1.0,32.47,31.12,0,1193833,4486,37904229.26,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,2133,79,67734.26,consolidated_010_020
2017-01-19,SANB11,SANB11,31.47,31.53,30.2,30.31,30.31,1711976,31.47,31.53,30.2,30.31,1.0,31.53,30.2,0,1711976,7935,52470271.21,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1876,58,57579.21,consolidated_010_020
2017-01-20,SANB11,SANB11,30.56,31.29,30.2,30.84,30.84,939348,30.56,31.29,30.2,30.84,1.0,31.29,30.2,0,939348,5177,29013698.44,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1248,50,38395.44,consolidated_010_020
2017-01-23,SANB11,SANB11,31.08,31.9,30.9,31.75,31.75,839383,31.08,31.9,30.9,31.75,1.0,31.9,30.9,0,839383,4255,26471331.72,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1783,75,56002.72,consolidated_010_020
2017-01-24,SANB11,SANB11,32.0,32.02,30.88,31.12,31.12,1221024,32.0,32.02,30.88,31.12,1.0,32.02,30.88,0,1221024,4759,38004394.0,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1824,77,56827.0,consolidated_010_020
2017-01-26,SANB11,SANB11,32.15,32.2,31.56,31.9,31.9,1140320,32.15,32.2,31.56,31.9,1.0,32.2,31.56,0,1140320,5501,36366956.37,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,3720,134,118586.37,consolidated_010_020
2017-01-27,SANB11,SANB11,31.85,32.01,31.61,31.61,31.61,831348,31.85,32.01,31.61,31.61,1.0,32.01,31.61,0,831348,4754,26381811.39,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1948,66,61761.39,consolidated_010_020
2017-01-30,SANB11,SANB11,31.61,31.61,30.73,30.82,30.82,582745,31.61,31.61,30.73,30.82,1.0,31.61,30.73,0,582745,3384,18070644.98,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1645,62,51001.98,consolidated_010_020
2017-01-31,SANB11,SANB11,30.7,31.4,30.4,31.31,31.31,781300,30.7,31.4,30.4,31.31,1.0,31.4,30.4,0,781300,3953,24343062.95,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1900,73,58477.95,consolidated_010_020
2017-02-01,SANB11,SANB11,31.41,32.15,31.36,31.92,31.92,758994,31.41,32.15,31.36,31.92,1.0,32.15,31.36,0,758994,3493,24192618.26,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,2194,71,69906.26,consolidated_010_020
2017-02-02,SANB11,SANB11,31.79,32.37,31.52,32.09,32.09,538873,31.79,32.37,31.52,32.09,1.0,32.37,31.52,0,538873,3283,17305101.94,1,02,010,BRSANBCDAM13,132,UNT,SANTANDER BR,1273,43,40820.94,consolidated_010_020
